Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,AG_LND_FRST,,,ES48048,PT,ES48048,62.8
2020,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2019,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2018,AG_LND_FRST,,,ES48048,PT,ES48048,72.0
2022,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2016,AG_LND_FRST,,,ES20043,PT,ES20043,65.4
2022,AG_LND_FRST,,,ES20043,PT,ES20043,64.9
2020,AG_LND_FRST,,,ES20043,PT,ES20043,64.9
2019,AG_LND_FRST,,,ES20043,PT,ES20043,64.7
2010,AG_LND_FRST,,,ES20043,PT,ES20043,65.1
2018,AG_LND_FRST,,,ES20043,PT,ES20043,63.8
2021,AG_LND_FRST,,,ES20043,PT,ES20043,64.9
2020,AG_LND_FRST,,,ES48094,PT,ES48094,65.3
2021,AG_LND_FRST,,,ES48094,PT,ES48094,65.4
2010,AG_LND_FRST,,,ES48094,PT,ES48094,67.1
2016,AG_LND_FRST,,,ES48094,PT,ES48094,67.6
2018,AG_LND_FRST,,,ES48094,PT,ES48094,65.4
2019,AG_LND_FRST,,,ES48094,PT,ES48094,65.7
2022,AG_LND_FRST,,,ES48094,PT,ES48094,65.5
2018,AG_LND_FRST,,,ES20044,PT,ES20044,44.7
2021,AG_LND_FRST,,,ES20044,PT,ES20044,44.7
2010,AG_LND_FRST,,,ES20044,PT,ES20044,46.5
2022,AG_LND_FRST,,,ES20044,PT,ES20044,44.9
2016,AG_LND_FRST,,,ES20044,PT,ES20044,45.4
2020,AG_LND_FRST,,,ES20044,PT,ES20044,44.7
2019,AG_LND_FRST,,,ES20044,PT,ES20044,44.7
2019,AG_LND_FRST,,,ES20045,PT,ES20045,51.7
2016,AG_LND_FRST,,,ES20045,PT,ES20045,50.5
2021,AG_LND_FRST,,,ES20045,PT,ES20045,51.4
2010,AG_LND_FRST,,,ES20045,PT,ES20045,48.9
2018,AG_LND_FRST,,,ES20045,PT,ES20045,50.4
2022,AG_LND_FRST,,,ES20045,PT,ES20045,51.4
2020,AG_LND_FRST,,,ES20045,PT,ES20045,51.5
2019,AG_LND_FRST,,,ES01901,PT,ES01901,52.2
2016,AG_LND_FRST,,,ES01901,PT,ES01901,51.7
2010,AG_LND_FRST,,,ES01901,PT,ES01901,52.0
2021,AG_LND_FRST,,,ES01901,PT,ES01901,52.2
2018,AG_LND_FRST,,,ES01901,PT,ES01901,51.7
2020,AG_LND_FRST,,,ES01901,PT,ES01901,52.2
2022,AG_LND_FRST,,,ES01901,PT,ES01901,52.2
2021,AG_LND_FRST,,,ES20046,PT,ES20046,63.9
2019,AG_LND_FRST,,,ES20046,PT,ES20046,63.6
2016,AG_LND_FRST,,,ES20046,PT,ES20046,66.1
2010,AG_LND_FRST,,,ES20046,PT,ES20046,63.7
2020,AG_LND_FRST,,,ES20046,PT,ES20046,63.9
2018,AG_LND_FRST,,,ES20046,PT,ES20046,63.6
2022,AG_LND_FRST,,,ES20046,PT,ES20046,63.8
2016,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2010,AG_LND_FRST,,,ES01027,PT,ES01027,36.0
2019,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2022,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2018,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2020,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2021,AG_LND_FRST,,,ES01027,PT,ES01027,35.5
2016,AG_LND_FRST,,,ES48049,PT,ES48049,79.5
2022,AG_LND_FRST,,,ES48049,PT,ES48049,78.6
2018,AG_LND_FRST,,,ES48049,PT,ES48049,77.6
2021,AG_LND_FRST,,,ES48049,PT,ES48049,78.6
2010,AG_LND_FRST,,,ES48049,PT,ES48049,79.8
2020,AG_LND_FRST,,,ES48049,PT,ES48049,78.6
2019,AG_LND_FRST,,,ES48049,PT,ES48049,78.5
2020,AG_LND_FRST,,,ES20047,PT,ES20047,77.6
2018,AG_LND_FRST,,,ES20047,PT,ES20047,77.4
2016,AG_LND_FRST,,,ES20047,PT,ES20047,78.1
2022,AG_LND_FRST,,,ES20047,PT,ES20047,77.5
2010,AG_LND_FRST,,,ES20047,PT,ES20047,78.4
2019,AG_LND_FRST,,,ES20047,PT,ES20047,77.4
2021,AG_LND_FRST,,,ES20047,PT,ES20047,77.6
2010,AG_LND_FRST,,,ES48910,PT,ES48910,57.0
2018,AG_LND_FRST,,,ES48910,PT,ES48910,54.8
2016,AG_LND_FRST,,,ES48910,PT,ES48910,55.8
2022,AG_LND_FRST,,,ES48910,PT,ES48910,55.8
2019,AG_LND_FRST,,,ES48910,PT,ES48910,54.9
2020,AG_LND_FRST,,,ES48910,PT,ES48910,55.2
2021,AG_LND_FRST,,,ES48910,PT,ES48910,55.4
2022,AG_LND_FRST,,,ES48050,PT,ES48050,61.9
2019,AG_LND_FRST,,,ES48050,PT,ES48050,61.9
2010,AG_LND_FRST,,,ES48050,PT,ES48050,69.5
2020,AG_LND_FRST,,,ES48050,PT,ES48050,61.9
2018,AG_LND_FRST,,,ES48050,PT,ES48050,62.1
2016,AG_LND_FRST,,,ES48050,PT,ES48050,68.5
2021,AG_LND_FRST,,,ES48050,PT,ES48050,61.9
2019,AG_LND_FRST,,,ES48022,PT,ES48022,39.7
2016,AG_LND_FRST,,,ES48022,PT,ES48022,39.1
2021,AG_LND_FRST,,,ES48022,PT,ES48022,39.9
2020,AG_LND_FRST,,,ES48022,PT,ES48022,39.8
2010,AG_LND_FRST,,,ES48022,PT,ES48022,38.7
2018,AG_LND_FRST,,,ES48022,PT,ES48022,38.9
2022,AG_LND_FRST,,,ES48022,PT,ES48022,40.0
2016,AG_LND_FRST,,,ES48907,PT,ES48907,67.8
2019,AG_LND_FRST,,,ES48907,PT,ES48907,66.3
2018,AG_LND_FRST,,,ES48907,PT,ES48907,66.2
2010,AG_LND_FRST,,,ES48907,PT,ES48907,65.8
2022,AG_LND_FRST,,,ES48907,PT,ES48907,67.2
2021,AG_LND_FRST,,,ES48907,PT,ES48907,66.3
2020,AG_LND_FRST,,,ES48907,PT,ES48907,66.3
2022,AG_LND_FRST,,,ES01019,PT,ES01019,22.6
2019,AG_LND_FRST,,,ES01019,PT,ES01019,22.7
2020,AG_LND_FRST,,,ES01019,PT,ES01019,22.7
2016,AG_LND_FRST,,,ES01019,PT,ES01019,22.7
2021,AG_LND_FRST,,,ES01019,PT,ES01019,22.7
2018,AG_LND_FRST,,,ES01019,PT,ES01019,22.7
2010,AG_LND_FRST,,,ES01019,PT,ES01019,23.0
2022,AG_LND_FRST,,,ES01020,PT,ES01020,53.9
2016,AG_LND_FRST,,,ES01020,PT,ES01020,53.4
2019,AG_LND_FRST,,,ES01020,PT,ES01020,53.9
2018,AG_LND_FRST,,,ES01020,PT,ES01020,53.4
2020,AG_LND_FRST,,,ES01020,PT,ES01020,53.9
2010,AG_LND_FRST,,,ES01020,PT,ES01020,54.0
2021,AG_LND_FRST,,,ES01020,PT,ES01020,53.9
2019,AG_LND_FRST,,,ES01028,PT,ES01028,25.7
2020,AG_LND_FRST,,,ES01028,PT,ES01028,25.8
2010,AG_LND_FRST,,,ES01028,PT,ES01028,25.7
2018,AG_LND_FRST,,,ES01028,PT,ES01028,25.7
2016,AG_LND_FRST,,,ES01028,PT,ES01028,25.7
2021,AG_LND_FRST,,,ES01028,PT,ES01028,25.8
2022,AG_LND_FRST,,,ES01028,PT,ES01028,25.8
2018,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2016,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2021,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2019,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2022,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2020,AG_LND_FRST,,,ES01030,PT,ES01030,71.0
2010,AG_LND_FRST,,,ES01030,PT,ES01030,70.1
2016,AG_LND_FRST,,,ES01031,PT,ES01031,14.3
2018,AG_LND_FRST,,,ES01031,PT,ES01031,14.3
2021,AG_LND_FRST,,,ES01031,PT,ES01031,14.7
2019,AG_LND_FRST,,,ES01031,PT,ES01031,14.7
2010,AG_LND_FRST,,,ES01031,PT,ES01031,14.2
2022,AG_LND_FRST,,,ES01031,PT,ES01031,14.6
2020,AG_LND_FRST,,,ES01031,PT,ES01031,14.7
2020,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2018,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2016,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2021,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2022,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2019,AG_LND_FRST,,,ES01032,PT,ES01032,6.2
2010,AG_LND_FRST,,,ES01032,PT,ES01032,6.0
2021,AG_LND_FRST,,,ES48051,PT,ES48051,41.3
2020,AG_LND_FRST,,,ES48051,PT,ES48051,41.3
2016,AG_LND_FRST,,,ES48051,PT,ES48051,41.3
2010,AG_LND_FRST,,,ES48051,PT,ES48051,36.7
2019,AG_LND_FRST,,,ES48051,PT,ES48051,41.3
2018,AG_LND_FRST,,,ES48051,PT,ES48051,41.3
2022,AG_LND_FRST,,,ES48051,PT,ES48051,41.2
2019,AG_LND_FRST,,,ES01902,PT,ES01902,28.1
2020,AG_LND_FRST,,,ES01902,PT,ES01902,28.1
2010,AG_LND_FRST,,,ES01902,PT,ES01902,30.3
2021,AG_LND_FRST,,,ES01902,PT,ES01902,28.1
2018,AG_LND_FRST,,,ES01902,PT,ES01902,27.8
2022,AG_LND_FRST,,,ES01902,PT,ES01902,28.1
2016,AG_LND_FRST,,,ES01902,PT,ES01902,27.8
2018,AG_LND_FRST,,,ES01033,PT,ES01033,5.5
2010,AG_LND_FRST,,,ES01033,PT,ES01033,5.7
2021,AG_LND_FRST,,,ES01033,PT,ES01033,5.4
2019,AG_LND_FRST,,,ES01033,PT,ES01033,5.4
2020,AG_LND_FRST,,,ES01033,PT,ES01033,5.4
2022,AG_LND_FRST,,,ES01033,PT,ES01033,5.3
2016,AG_LND_FRST,,,ES01033,PT,ES01033,5.5
2010,AG_LND_FRST,,,ES48052,PT,ES48052,62.0
2021,AG_LND_FRST,,,ES48052,PT,ES48052,64.5
2022,AG_LND_FRST,,,ES48052,PT,ES48052,64.4
2018,AG_LND_FRST,,,ES48052,PT,ES48052,63.9
2016,AG_LND_FRST,,,ES48052,PT,ES48052,64.8
2020,AG_LND_FRST,,,ES48052,PT,ES48052,64.4
2019,AG_LND_FRST,,,ES48052,PT,ES48052,63.8
2019,AG_LND_FRST,,,ES20048,PT,ES20048,59.3
2016,AG_LND_FRST,,,ES20048,PT,ES20048,60.2
2021,AG_LND_FRST,,,ES20048,PT,ES20048,59.3
2010,AG_LND_FRST,,,ES20048,PT,ES20048,55.4
2018,AG_LND_FRST,,,ES20048,PT,ES20048,59.4
2020,AG_LND_FRST,,,ES20048,PT,ES20048,59.3
2022,AG_LND_FRST,,,ES20048,PT,ES20048,59.4
2010,AG_LND_FRST,,,ES20902,PT,ES20902,26.1
2019,AG_LND_FRST,,,ES20902,PT,ES20902,27.7
2022,AG_LND_FRST,,,ES20902,PT,ES20902,27.7
2018,AG_LND_FRST,,,ES20902,PT,ES20902,27.7
2016,AG_LND_FRST,,,ES20902,PT,ES20902,27.9
2020,AG_LND_FRST,,,ES20902,PT,ES20902,27.7
2021,AG_LND_FRST,,,ES20902,PT,ES20902,27.7
2010,AG_LND_FRST,,,ES01036,PT,ES01036,70.1
2022,AG_LND_FRST,,,ES01036,PT,ES01036,69.8
2021,AG_LND_FRST,,,ES01036,PT,ES01036,69.8
2019,AG_LND_FRST,,,ES01036,PT,ES01036,69.1
2018,AG_LND_FRST,,,ES01036,PT,ES01036,69.2
2020,AG_LND_FRST,,,ES01036,PT,ES01036,69.7
2016,AG_LND_FRST,,,ES01036,PT,ES01036,69.0
2022,AG_LND_FRST,,,ES48053,PT,ES48053,41.6
2019,AG_LND_FRST,,,ES48053,PT,ES48053,35.9
2018,AG_LND_FRST,,,ES48053,PT,ES48053,35.7
2016,AG_LND_FRST,,,ES48053,PT,ES48053,36.5
2010,AG_LND_FRST,,,ES48053,PT,ES48053,38.6
2021,AG_LND_FRST,,,ES48053,PT,ES48053,41.6
2020,AG_LND_FRST,,,ES48053,PT,ES48053,41.5
2018,AG_LND_FRST,,,ES20049,PT,ES20049,62.2
2020,AG_LND_FRST,,,ES20049,PT,ES20049,62.3
2021,AG_LND_FRST,,,ES20049,PT,ES20049,62.3
2010,AG_LND_FRST,,,ES20049,PT,ES20049,65.3
2019,AG_LND_FRST,,,ES20049,PT,ES20049,62.3
2016,AG_LND_FRST,,,ES20049,PT,ES20049,63.7
2022,AG_LND_FRST,,,ES20049,PT,ES20049,62.3
2018,AG_LND_FRST,,,ES20050,PT,ES20050,52.3
2010,AG_LND_FRST,,,ES20050,PT,ES20050,56.2
2022,AG_LND_FRST,,,ES20050,PT,ES20050,52.7
2021,AG_LND_FRST,,,ES20050,PT,ES20050,52.6
2016,AG_LND_FRST,,,ES20050,PT,ES20050,54.2
2019,AG_LND_FRST,,,ES20050,PT,ES20050,53.1
2020,AG_LND_FRST,,,ES20050,PT,ES20050,52.6
2022,AG_LND_FRST,,,ES20051,PT,ES20051,78.2
2018,AG_LND_FRST,,,ES20051,PT,ES20051,77.9
2010,AG_LND_FRST,,,ES20051,PT,ES20051,80.2
2016,AG_LND_FRST,,,ES20051,PT,ES20051,79.1
2019,AG_LND_FRST,,,ES20051,PT,ES20051,78.1
2021,AG_LND_FRST,,,ES20051,PT,ES20051,78.2
2020,AG_LND_FRST,,,ES20051,PT,ES20051,78.1
2020,AG_LND_FRST,,,ES20052,PT,ES20052,70.1
2018,AG_LND_FRST,,,ES20052,PT,ES20052,69.5
2010,AG_LND_FRST,,,ES20052,PT,ES20052,73.3
2022,AG_LND_FRST,,,ES20052,PT,ES20052,70.5
2016,AG_LND_FRST,,,ES20052,PT,ES20052,71.8
2019,AG_LND_FRST,,,ES20052,PT,ES20052,69.5
2021,AG_LND_FRST,,,ES20052,PT,ES20052,70.4
2010,AG_LND_FRST,,,ES01058,PT,ES01058,46.6
2020,AG_LND_FRST,,,ES01058,PT,ES01058,47.0
2018,AG_LND_FRST,,,ES01058,PT,ES01058,46.4
2016,AG_LND_FRST,,,ES01058,PT,ES01058,46.5
2019,AG_LND_FRST,,,ES01058,PT,ES01058,47.0
2022,AG_LND_FRST,,,ES01058,PT,ES01058,47.2
2021,AG_LND_FRST,,,ES01058,PT,ES01058,47.1
2018,AG_LND_FRST,,,ES20068,PT,ES20068,82.9
2020,AG_LND_FRST,,,ES20068,PT,ES20068,83.0
2022,AG_LND_FRST,,,ES20068,PT,ES20068,83.0
2019,AG_LND_FRST,,,ES20068,PT,ES20068,82.9
2010,AG_LND_FRST,,,ES20068,PT,ES20068,82.7
2021,AG_LND_FRST,,,ES20068,PT,ES20068,83.0
2016,AG_LND_FRST,,,ES20068,PT,ES20068,83.0
2010,AG_LND_FRST,,,ES48054,PT,ES48054,6.2
2016,AG_LND_FRST,,,ES48054,PT,ES48054,5.8
2020,AG_LND_FRST,,,ES48054,PT,ES48054,6.4
2019,AG_LND_FRST,,,ES48054,PT,ES48054,6.4
2018,AG_LND_FRST,,,ES48054,PT,ES48054,6.4
2022,AG_LND_FRST,,,ES48054,PT,ES48054,6.5
2021,AG_LND_FRST,,,ES48054,PT,ES48054,6.4
2021,AG_LND_FRST,,,ES48057,PT,ES48057,11.3
2018,AG_LND_FRST,,,ES48057,PT,ES48057,11.3
2019,AG_LND_FRST,,,ES48057,PT,ES48057,11.3
2022,AG_LND_FRST,,,ES48057,PT,ES48057,11.5
2016,AG_LND_FRST,,,ES48057,PT,ES48057,11.3
2010,AG_LND_FRST,,,ES48057,PT,ES48057,10.5
2020,AG_LND_FRST,,,ES48057,PT,ES48057,11.3
2010,AG_LND_FRST,,,ES48055,PT,ES48055,63.1
2020,AG_LND_FRST,,,ES48055,PT,ES48055,65.2
2021,AG_LND_FRST,,,ES48055,PT,ES48055,63.4
2016,AG_LND_FRST,,,ES48055,PT,ES48055,65.9
2019,AG_LND_FRST,,,ES48055,PT,ES48055,63.4
2018,AG_LND_FRST,,,ES48055,PT,ES48055,63.9
2022,AG_LND_FRST,,,ES48055,PT,ES48055,63.5
2016,AG_LND_FRST,,,ES48056,PT,ES48056,59.1
2018,AG_LND_FRST,,,ES48056,PT,ES48056,58.7
2022,AG_LND_FRST,,,ES48056,PT,ES48056,65.0
2021,AG_LND_FRST,,,ES48056,PT,ES48056,64.7
2010,AG_LND_FRST,,,ES48056,PT,ES48056,79.6
2020,AG_LND_FRST,,,ES48056,PT,ES48056,64.8
2019,AG_LND_FRST,,,ES48056,PT,ES48056,62.8
2010,AG_LND_FRST,,,ES01034,PT,ES01034,18.9
2020,AG_LND_FRST,,,ES01034,PT,ES01034,19.2
2018,AG_LND_FRST,,,ES01034,PT,ES01034,19.2
2016,AG_LND_FRST,,,ES01034,PT,ES01034,19.2
2019,AG_LND_FRST,,,ES01034,PT,ES01034,19.2
2022,AG_LND_FRST,,,ES01034,PT,ES01034,19.0
2021,AG_LND_FRST,,,ES01034,PT,ES01034,19.2
2016,AG_LND_FRST,,,ES48081,PT,ES48081,56.4
2020,AG_LND_FRST,,,ES48081,PT,ES48081,55.8
2010,AG_LND_FRST,,,ES48081,PT,ES48081,56.6
2019,AG_LND_FRST,,,ES48081,PT,ES48081,55.2
2022,AG_LND_FRST,,,ES48081,PT,ES48081,55.7
2021,AG_LND_FRST,,,ES48081,PT,ES48081,55.8
2018,AG_LND_FRST,,,ES48081,PT,ES48081,55.4
2019,AG_LND_FRST,,,ES20053,PT,ES20053,41.0
2021,AG_LND_FRST,,,ES20053,PT,ES20053,41.3
2016,AG_LND_FRST,,,ES20053,PT,ES20053,41.0
2010,AG_LND_FRST,,,ES20053,PT,ES20053,40.2
2018,AG_LND_FRST,,,ES20053,PT,ES20053,41.0
2020,AG_LND_FRST,,,ES20053,PT,ES20053,41.3
2022,AG_LND_FRST,,,ES20053,PT,ES20053,41.3
2016,AG_LND_FRST,,,ES20054,PT,ES20054,74.0
2019,AG_LND_FRST,,,ES20054,PT,ES20054,72.0
2021,AG_LND_FRST,,,ES20054,PT,ES20054,72.5
2020,AG_LND_FRST,,,ES20054,PT,ES20054,72.3
2018,AG_LND_FRST,,,ES20054,PT,ES20054,72.0
2010,AG_LND_FRST,,,ES20054,PT,ES20054,72.6
2022,AG_LND_FRST,,,ES20054,PT,ES20054,72.6
2016,AG_LND_FRST,,,ES48903,PT,ES48903,32.0
2021,AG_LND_FRST,,,ES48903,PT,ES48903,34.3
2018,AG_LND_FRST,,,ES48903,PT,ES48903,31.5
2019,AG_LND_FRST,,,ES48903,PT,ES48903,33.1
2010,AG_LND_FRST,,,ES48903,PT,ES48903,31.3
2022,AG_LND_FRST,,,ES48903,PT,ES48903,34.3
2020,AG_LND_FRST,,,ES48903,PT,ES48903,33.8
2010,AG_LND_FRST,,,ES48058,PT,ES48058,66.4
2016,AG_LND_FRST,,,ES48058,PT,ES48058,68.8
2020,AG_LND_FRST,,,ES48058,PT,ES48058,67.2
2019,AG_LND_FRST,,,ES48058,PT,ES48058,66.6
2018,AG_LND_FRST,,,ES48058,PT,ES48058,66.4
2022,AG_LND_FRST,,,ES48058,PT,ES48058,68.1
2021,AG_LND_FRST,,,ES48058,PT,ES48058,67.6
2016,AG_LND_FRST,,,ES48059,PT,ES48059,67.8
2010,AG_LND_FRST,,,ES48059,PT,ES48059,68.6
2020,AG_LND_FRST,,,ES48059,PT,ES48059,66.7
2021,AG_LND_FRST,,,ES48059,PT,ES48059,66.7
2019,AG_LND_FRST,,,ES48059,PT,ES48059,66.1
2018,AG_LND_FRST,,,ES48059,PT,ES48059,65.9
2022,AG_LND_FRST,,,ES48059,PT,ES48059,66.7
2022,AG_LND_FRST,,,ES48060,PT,ES48060,77.6
2018,AG_LND_FRST,,,ES48060,PT,ES48060,76.0
2019,AG_LND_FRST,,,ES48060,PT,ES48060,76.4
2021,AG_LND_FRST,,,ES48060,PT,ES48060,77.4
2016,AG_LND_FRST,,,ES48060,PT,ES48060,77.4
2010,AG_LND_FRST,,,ES48060,PT,ES48060,83.0
2020,AG_LND_FRST,,,ES48060,PT,ES48060,76.6
2020,AG_LND_FRST,,,ES48061,PT,ES48061,71.4
2019,AG_LND_FRST,,,ES48061,PT,ES48061,69.9
2016,AG_LND_FRST,,,ES48061,PT,ES48061,70.7
2022,AG_LND_FRST,,,ES48061,PT,ES48061,71.5
2021,AG_LND_FRST,,,ES48061,PT,ES48061,71.5
2010,AG_LND_FRST,,,ES48061,PT,ES48061,71.4
2018,AG_LND_FRST,,,ES48061,PT,ES48061,69.5
2021,AG_LND_FRST,,,ES20901,PT,ES20901,80.1
2018,AG_LND_FRST,,,ES20901,PT,ES20901,79.4
2022,AG_LND_FRST,,,ES20901,PT,ES20901,80.1
2016,AG_LND_FRST,,,ES20901,PT,ES20901,80.6
2010,AG_LND_FRST,,,ES20901,PT,ES20901,84.5
2020,AG_LND_FRST,,,ES20901,PT,ES20901,79.8
2019,AG_LND_FRST,,,ES20901,PT,ES20901,79.7
2016,AG_LND_FRST,,,ES48062,PT,ES48062,86.9
2010,AG_LND_FRST,,,ES48062,PT,ES48062,87.5
2020,AG_LND_FRST,,,ES48062,PT,ES48062,86.1
2018,AG_LND_FRST,,,ES48062,PT,ES48062,85.5
2022,AG_LND_FRST,,,ES48062,PT,ES48062,86.3
2021,AG_LND_FRST,,,ES48062,PT,ES48062,86.3
2019,AG_LND_FRST,,,ES48062,PT,ES48062,85.7
2018,AG_LND_FRST,,,ES48063,PT,ES48063,60.2
2010,AG_LND_FRST,,,ES48063,PT,ES48063,60.6
2020,AG_LND_FRST,,,ES48063,PT,ES48063,60.8
2019,AG_LND_FRST,,,ES48063,PT,ES48063,60.4
2021,AG_LND_FRST,,,ES48063,PT,ES48063,61.1
2016,AG_LND_FRST,,,ES48063,PT,ES48063,60.6
2022,AG_LND_FRST,,,ES48063,PT,ES48063,60.7
2022,AG_LND_FRST,,,ES48064,PT,ES48064,69.1
2019,AG_LND_FRST,,,ES48064,PT,ES48064,68.5
2018,AG_LND_FRST,,,ES48064,PT,ES48064,68.0
2016,AG_LND_FRST,,,ES48064,PT,ES48064,68.8
2010,AG_LND_FRST,,,ES48064,PT,ES48064,68.3
2021,AG_LND_FRST,,,ES48064,PT,ES48064,69.0
2020,AG_LND_FRST,,,ES48064,PT,ES48064,69.0
2022,AG_LND_FRST,,,ES01039,PT,ES01039,5.6
2018,AG_LND_FRST,,,ES01039,PT,ES01039,5.8
2010,AG_LND_FRST,,,ES01039,PT,ES01039,5.9
2016,AG_LND_FRST,,,ES01039,PT,ES01039,5.8
2019,AG_LND_FRST,,,ES01039,PT,ES01039,5.8
2020,AG_LND_FRST,,,ES01039,PT,ES01039,5.8
2021,AG_LND_FRST,,,ES01039,PT,ES01039,5.8
2022,AG_LND_FRST,,,ES48066,PT,ES48066,71.0
2021,AG_LND_FRST,,,ES48066,PT,ES48066,71.0
2020,AG_LND_FRST,,,ES48066,PT,ES48066,70.8
2010,AG_LND_FRST,,,ES48066,PT,ES48066,65.3
2019,AG_LND_FRST,,,ES48066,PT,ES48066,69.7
2018,AG_LND_FRST,,,ES48066,PT,ES48066,69.6
2016,AG_LND_FRST,,,ES48066,PT,ES48066,70.8
2018,AG_LND_FRST,,,ES48068,PT,ES48068,47.5
2019,AG_LND_FRST,,,ES48068,PT,ES48068,47.4
2022,AG_LND_FRST,,,ES48068,PT,ES48068,47.5
2016,AG_LND_FRST,,,ES48068,PT,ES48068,47.6
2010,AG_LND_FRST,,,ES48068,PT,ES48068,48.8
2021,AG_LND_FRST,,,ES48068,PT,ES48068,47.6
2020,AG_LND_FRST,,,ES48068,PT,ES48068,47.6
2010,AG_LND_FRST,,,ES48069,PT,ES48069,44.8
2020,AG_LND_FRST,,,ES48069,PT,ES48069,47.7
2019,AG_LND_FRST,,,ES48069,PT,ES48069,45.7
2018,AG_LND_FRST,,,ES48069,PT,ES48069,45.9
2016,AG_LND_FRST,,,ES48069,PT,ES48069,46.5
2022,AG_LND_FRST,,,ES48069,PT,ES48069,47.7
2021,AG_LND_FRST,,,ES48069,PT,ES48069,47.7
2010,AG_LND_FRST,,,ES48007,PT,ES48007,80.6
2020,AG_LND_FRST,,,ES48007,PT,ES48007,79.5
2018,AG_LND_FRST,,,ES48007,PT,ES48007,79.2
2016,AG_LND_FRST,,,ES48007,PT,ES48007,81.0
2022,AG_LND_FRST,,,ES48007,PT,ES48007,80.2
2021,AG_LND_FRST,,,ES48007,PT,ES48007,79.7
2019,AG_LND_FRST,,,ES48007,PT,ES48007,79.0
2010,AG_LND_FRST,,,ES48908,PT,ES48908,38.9
2021,AG_LND_FRST,,,ES48908,PT,ES48908,45.5
2020,AG_LND_FRST,,,ES48908,PT,ES48908,45.5
2016,AG_LND_FRST,,,ES48908,PT,ES48908,46.2
2022,AG_LND_FRST,,,ES48908,PT,ES48908,43.4
2019,AG_LND_FRST,,,ES48908,PT,ES48908,45.5
2018,AG_LND_FRST,,,ES48908,PT,ES48908,45.4
2018,AG_LND_FRST,,,ES48071,PT,ES48071,40.6
2016,AG_LND_FRST,,,ES48071,PT,ES48071,40.7
2010,AG_LND_FRST,,,ES48071,PT,ES48071,39.3
2021,AG_LND_FRST,,,ES48071,PT,ES48071,41.1
2020,AG_LND_FRST,,,ES48071,PT,ES48071,41.1
2022,AG_LND_FRST,,,ES48071,PT,ES48071,41.1
2019,AG_LND_FRST,,,ES48071,PT,ES48071,40.7
2010,AG_LND_FRST,,,ES20057,PT,ES20057,69.3
2018,AG_LND_FRST,,,ES20057,PT,ES20057,64.8
2020,AG_LND_FRST,,,ES20057,PT,ES20057,64.9
2022,AG_LND_FRST,,,ES20057,PT,ES20057,65.3
2021,AG_LND_FRST,,,ES20057,PT,ES20057,64.9
2016,AG_LND_FRST,,,ES20057,PT,ES20057,67.9
2019,AG_LND_FRST,,,ES20057,PT,ES20057,64.9
2010,AG_LND_FRST,,,ES20056,PT,ES20056,67.6
2022,AG_LND_FRST,,,ES20056,PT,ES20056,67.5
2020,AG_LND_FRST,,,ES20056,PT,ES20056,67.5
2018,AG_LND_FRST,,,ES20056,PT,ES20056,66.6
2016,AG_LND_FRST,,,ES20056,PT,ES20056,68.7
2019,AG_LND_FRST,,,ES20056,PT,ES20056,67.4
2021,AG_LND_FRST,,,ES20056,PT,ES20056,67.5
2021,AG_LND_FRST,,,ES48067,PT,ES48067,76.8
2018,AG_LND_FRST,,,ES48067,PT,ES48067,76.2
2022,AG_LND_FRST,,,ES48067,PT,ES48067,76.8
2016,AG_LND_FRST,,,ES48067,PT,ES48067,78.0
2010,AG_LND_FRST,,,ES48067,PT,ES48067,75.6
2020,AG_LND_FRST,,,ES48067,PT,ES48067,76.5
2019,AG_LND_FRST,,,ES48067,PT,ES48067,76.3
2020,AG_LND_FRST,,,ES48909,PT,ES48909,75.5
2022,AG_LND_FRST,,,ES48909,PT,ES48909,75.7
2016,AG_LND_FRST,,,ES48909,PT,ES48909,76.1
2010,AG_LND_FRST,,,ES48909,PT,ES48909,70.7
2019,AG_LND_FRST,,,ES48909,PT,ES48909,75.1
2021,AG_LND_FRST,,,ES48909,PT,ES48909,75.5
2018,AG_LND_FRST,,,ES48909,PT,ES48909,73.5
2019,AG_LND_FRST,,,ES01041,PT,ES01041,5.8
2010,AG_LND_FRST,,,ES01041,PT,ES01041,4.4
2016,AG_LND_FRST,,,ES01041,PT,ES01041,5.8
2021,AG_LND_FRST,,,ES01041,PT,ES01041,5.8
